Resolution / determined,Immutable,cannot be changed.,This decision should not be seen as Immutable.,
Resolution / determined,Indefatigable,never tiring.,She was Indefatigable in her search for the truth.,
Resolution / determined,Persevere,continue doing something despite difficulty.,Despite a number of setbacks; they Persevered in their attempts to fly around,
Resolution / determined,Persistence,continue doing something despite difficulty.,His Persistence was finally rewarded when the insurance company agreed to pay,
Resolution / determined,Resolute,firm and determined.,He became even more Resolute in his opposition to the plan.,
Resolution / determined,Steadfast,firm and determined.,He remained Steadfast in his determination to bring the killers to justice.,
Resolution / determined,Tenacious,firm and determined.,She is a Tenacious woman - she never gives up.,
Supporter/ x Enemy,Advocate,support a cause; idea or belief.,Many experts Advocate rewarding your child for good behavior.,
Supporter/ x Enemy,Ally,someone who supports.,His sister was his Ally against their grandparents.,
Supporter/ x Enemy,Champion,supporter of a group; cause; idea or belief.,She was a Champion of the poor all her life.,
Supporter/ x Enemy,ENDORSE,to support something.,I wonder how many celebrities actually use the products they ENDORSE.,
Supporter/ x Enemy,Espouse,support a cause; idea or belief.,They Espoused the notion of equal opportunity for all in education.,
Supporter/ x Enemy,Lobbyist,someone who persuades legislators to support an idea; cause; etc.,She is a paid Lobbyist for a drug company.,
Supporter/ x Enemy,Proponent,someone who supports a cause; idea or belief.,He was also a leading Proponent of overhauling the nations health care system.,
Supporter/ x Enemy,Protagonist,someone who supports a cause; idea or belief.,He is a leading Protagonist of the conservation movement.,
Supporter/ x Enemy,Tout,publicize or promote.,She is being Touted as the next governor.,
Supporter/ x Enemy,X Adversary,someone who fights against or opposes another.,His old adversary beat him in the chess tournament.,
Supporter/ x Enemy,X Detractor,someone who disparages or belittles the worth of something.,Detractors claim that the building will be ugly and impractical.,
Supporter/ x Enemy,X Foe,an opponent or enemy.,He has already done well to topple a seemingly unbeatable foe.,
Supporter/ x Enemy,X Impugn,to call into question or challenge something as wrong.,There were no real grounds for impugning the decision.,
Supporter/ x Enemy,X Inimical,unfriendly or hostile.,A cold; inimical gaze.,
Supporter/ x Enemy,X Opponent,a competitor; rival or someone who opposes.,The team's opponents are unbeaten so far this season.,
Tasty,Delectable,tasty.,I love this Delectable baked bread.,
Tasty,Piquant,pleasantly sharp taste.,The chicken served with a Piquant wild mushroom sauce.,
Tasty,Savory,pleasant in taste or smell.,They have also started baking Savory tarts for breakfast.,
Tasty,Succulent,juicy and tasty.,A buffet table was set with an array of Succulent roasts.,
Tasty,Sumptuous,splendid or lavish.,A Sumptuous feast.,
Tasty,X Unpalatable,not tasty.,Most of us have lied about a friend's unpalatable dish or a partner's new; but,
Stubborn,Adamant,refusing to change one's mind despite persuasion ; stubborn.,Eva was Adamant that she would not come.,
Stubborn,Defiant,disobedient or showing resistance or opposition.,The terrorists sent a Defiant message to the government.,
Stubborn,Incorrigible,can not be corrected.,The purpose of this legislation is not to let dangerous or Incorrigible people go,
Stubborn,Intractable,stubborn.,He remained as Intractable in his old age as he was in his youth.,
Stubborn,Intransigent,stubborn.,He is an Intransigent conservative opposed to every liberal tendency.,
Stubborn,Mulish,stubborn.,Because he is Mulish; he is not able to jell well with others.,
Stubborn,Obdurate,stubborn.,The child's misery would move even the most Obdurate person.,
Stubborn,Obstinate,stubborn.,He can be very Obstinate when you ask him a personal question.,
Stubborn,Pertinacious,stubborn.,Jones was the most vocal and Pertinacious of all her critics.,
Stubborn,Perverse,stubbornly doing what is wrong.,She finds a Perverse pleasure in upsetting her parents.,
Stubborn,Recalcitrant,stubbornly uncooperative towards authority.,The University suspended/ the Recalcitrant demonstrators.,
Stubborn,Refractory,hard or impossible to manage.,He is a Refractory child.,
Stubborn,Willful,unreasonably stubborn.,People with wondering minds completed significantly more anagrams than did,
To accept/ give in/ agree,Accede,agree to someone's wishes.,He Acceded to demands for his resignation.,
To accept/ give in/ agree,Acquiesce,agree reluctantly but without protest.,Senior government figures must have Acquiesced in the cover-up.,
To accept/ give in/ agree,Amenable,agreeable or easily managable.,They had three very Amenable children.,
To accept/ give in/ agree,Assent,agreement.,There were murmurs of both Assent and dissent from the crowd.,
To accept/ give in/ agree,Compliant,agree with someone's wishes.,Patients have to be Compliant with the doctor's advice.,
To accept/ give in/ agree,Comply,agree with a rule; request; etc.;,They refused to Comply with the U.N. resolution.,
To accept/ give in/ agree,Concede,admit something.,He finally Conceded that she was right.,
To accept/ give in/ agree,Concur,agree.,Historians have Concurred with each other in this view.,
To accept/ give in/ agree,Docile,easily controlled or managed.,All my tution students are quite Docile and hence I enjoy teaching them.,
To accept/ give in/ agree,Malleable,flexible ; easily managed.,Whether Malleable teens are likely to copy the acts they see is debatable.,
To accept/ give in/ agree,Pliant,flexible ; easily managed.,He was deposed and replaced by a more Pliant successor.,
To accept/ give in/ agree,Succumb,give in to pressure; demands; etc.;,The collector was offered a bribe and he Succumbed to it.,
To accept/ give in/ agree,Yield,give up or surrender.,After a long siege; the town was forced to Yield.,
To make up / create,Concoct,make up a story; idea; etc; especially falsely.,He Concocted an excuse to avoid punishment.,
To make up / create,Devise,make up or create.,A new system has been Devised to control traffic in the city.,
To make up / create,Formulate,make up or create.,The committee will outline a situation and ask you to Formulate a plan that deals,
To object,Defy,challenge or resist boldly,I wouldn't dare to Defy my teachers.,
To object,Demur,to object.,At first she Demurred; but then finally agreed.,
To object,Dissent,disagreement with official or widely held opinions.,Voices of Dissent began to rise against the established authority in the 1950s,
To object,Object,disagree with something.,Many local people Object to the building of the new airport.,
To object,Quibble,argue about small matters.,It is not worth quibbling over such a small amount.,
Prove false/ to disprove,Belie,to show to be untrue; contradict.,Her own words Belie her argument.,
Prove false/ to disprove,Debunk,claim or show to be wrong or false.,His theories have been Debunked by recent research.,
Prove false/ to disprove,Discredit,to reject as untrue or of questionable accuracy.,The photos were deliberately taken to Discredit the findings.,
Prove false/ to disprove,Expostulate,to argue in protest or objection.,While she would Expostulate with me; he would remain still.,
Prove false/ to disprove,Rebut,to refute or oppose.,Reviewers aren't always reasonable and authors have a chance to Rebut their,
Prove false/ to disprove,Remonstrate,to argue in protest or objection.,They Remonstrated with the official about the decision.,
Unpleasant smell,Fetid,having unpleasant smell.,I cannot stand the Fetid odour of rotting vegetables.,
Unpleasant smell,Malodorous,having unpleasant smell.,She could not understand how his son could eat such a Malodorous dish.,
Unpleasant smell,Noisome,having unpleasant smell.,Noisome odor and is common on infected areas.,
Unpleasant smell,Odoriferous,having an odor.,Spices; Odoriferous woods; and aromatic herbs; tea; coffee; oranges; nutmeg;,
Unpleasant smell,Putrid,having unpleasant smell.,Everyone will detest the Putrid smell of rotten meat.,
Unpleasant smell,Rank,having unpleasant smell.,The house was full of the Rank smell of urine.,
Unpleasant smell,X Fragrant,having a pleasant smell.,The air was fragrant with scents from the ocean and the hills.,
Unpleasant smell,X Redolent,having a pleasant smell.,The kitchen is redolent with the smell of baking.,
Correct / repair,AMEND,correct or improve something.,The law has been AMENDed for the betterment of all common people.,
Correct / repair,ATONE,make up for a guilt or wrongdoing.,I have a desire to ATONE for my sins.,
Correct / repair,DISABUSE,remove a false idea or belief.,Let me DISABUSE you of your foolish notions about married life.,
Correct / repair,EXPIATE,make up for a guilt or wrongdoing.,He had a chance to confess and EXPIATE his guilt.,
Correct / repair,INDEMNIFY,compensate for harm loss or damage.,The tenant is legally reuired to INDEMNIFY the landlord for any damage caused,
Correct / repair,REDEMPTION,make up for the faults.,The REDEMPTION of the world from sin.,
Correct / repair,REDRESS,correct or repair something.,It is time to REDRESS the inustices of the past.,
Correct / repair,REPARATION,repair something.,Offenders should be forced to make REPARATION to the community.,
Correct / repair,RESTITUTION,make up for harm loss etc.;,The government tried to make RESTITUTION for the damage.,
Difficult,ARDUOUS,difficult reuiring a lot of effort.,This is an ARDUOUS task.,
Difficult,CUMBERSOME,burdensome.,The organiation changed its CUMBERSOME title to something easier to,
Difficult,ENCUMBER,to burden.,The police operation was ENCUMBERed by crowds of reporters.,
